_id,ac_year,district_cd,District,Division,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
65af7ec970a4882953fa5eb8,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201030,GARTAD,2702010004,NARVHAL,27020103001,Z.P. SCHOOL,Gartad Tale Dist dhule,424311,1956,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,20.833896,74.801571,1,0,8830238961,0,0,9423917972,,pushpasschaudhari223@gmail.com,KAILAS UTTAM SONVANE,2,2,0,Not Applicable,2,0,Not Applicable,1,27498020317,48,32,1,0,,,,0,,,,0,0,0,0,0,2,6,8,0,5,5,6,3,9,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,29,0,0,0,11,18,29,0,0,0,0,0,0,0,0,0,11,18,29,1 to 30
65af7ec970a4882953fa5eb9,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617021,BHATAPADA,2736170003,DAHISAR,27361702102,Z P SCHOOL BARAFPADA,"Z.P.School Barafpada.Bhatpada,Virar-East",401305,2005,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,19.457217,72.851892,2,0,9175630543,0,0,9175630543,www.z.p.schoolbarafpada.in,zpschoolbarafpada@gmail.com,Harshada Hemant Sane,2,2,0,Not Applicable,2,0,Not Applicable,1,122,45,32,1,0,,,,0,,,,0,0,0,0,0,5,4,9,8,21,29,10,11,21,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,73,0,0,0,32,41,73,0,0,0,0,0,0,0,0,0,32,41,73,31 to 100
65af7ec970a4882953fa5eba,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617021,BHATAPADA,2736170003,DAHISAR,27361702101,Z.P. SCHOOL BHATAPADA,At.BhatpadaChaandansarRd Tal.Vasai Dis.Palghar,401305,1957,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,19.469448,72.844227,2,0,9834476136,0,0,8007227402,,zpbhatpadac@gmail.com,Shubhangi Santosh Thakur,2,2,0,Not Applicable,2,0,Not Applicable,1,119,0,0,1,0,,,,0,,,,0,0,0,0,0,10,12,22,11,6,17,13,17,30,15,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,103,0,0,0,49,54,103,0,0,0,0,0,0,0,0,0,49,54,103,101 to 250
65af7ec970a4882953fa5ebb,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617020,VADGHAR,2736170002,BHATANE,27361702002,"Z.P. SCHOOL, VADGHAR","At. vadghar, Post. sayavan , Tal. vasai, Dist. Palghar Pin. 401303",401303,1955,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.498322,72.978721,2,0,9545012833,0,0,9545012833,,vadgher@gmail.com,Swati Nickson Carvalho,2,2,0,Not Applicable,2,0,Not Applicable,1,17,8,18,1,0,,,,0,,,,0,0,0,0,0,3,5,8,5,6,11,3,2,5,6,5,11,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,42,0,0,0,20,22,42,0,0,0,0,0,0,0,0,0,20,22,42,31 to 100
65af7ec970a4882953fa5ebc,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617020,VADGHAR,2736170002,BHATANE,27361702001,"Z.P. SCHOOL, INAMPADA","Inampada,vadghar,vasai,palghar.",401303,1997,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.49682,72.978622,2,0,8806069239,0,0,8806069239,,zpschoolinampada@gmail.com,ANAND MANOHAR ROKADE,2,2,0,Not Applicable,2,0,Not Applicable,1,2,15,13,1,0,,,,0,,,,0,0,0,0,0,5,4,9,7,2,9,7,5,12,8,3,11,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,49,0,0,0,31,18,49,0,0,0,0,0,0,0,0,0,31,18,49,31 to 100
65af7ec970a4882953fa5ebd,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201031,NARVHAL,2702010004,NARVHAL,27020103101,Z.P. CLUSTER SCHOOL,Narvhal Tale Dhule Dist Dhule,424311,1930,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,7,10,Marathi,01 Marathi,0,0,0,20.845076,74.849594,2,0,9420968324,0,0,9922127983,,zpsnarvhal3101@gmail.com,SHIVAJI UTTAM PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27498020313,65,52,1,0,,,,0,,,,2,2,0,0,0,15,20,35,24,16,40,22,24,46,32,20,52,25,16,41,17,27,44,15,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,96,214,32,46,78,150,142,292,0,0,0,0,0,0,0,0,0,150,142,292,251 to 1000
65af7ec970a4882953fa5ebe,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201032,VADJAI,2702010004,NARVHAL,27020103201,Z.P.SCHOOL VADJAI,vadjai tal dhule dist dhule,424002,1928,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,20.863865,74.802451,2,0,9422532474,0,0,9922551685,,zpschoolvadji2016@gmail.com,PRAVIN DHANRAJ BHADANE,2,2,0,Not Applicable,2,0,Not Applicable,1,27498020512,43,38,1,0,,,,0,,,,0,0,0,0,0,10,13,23,10,13,23,17,12,29,15,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,96,0,0,0,52,44,96,0,0,0,0,0,0,0,0,0,52,44,96,31 to 100
65af7ec970a4882953fa5ebf,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617019,SAIVAN,2736170002,BHATANE,27361701902,"Z.P. SCHOOL, SAIVAN","at,post. Saivan tal. Vasai , Dist. Palghar",401303,1954,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,8,10,Marathi,01 Marathi,0,0,0,19.481654,72.985506,2,0,7767865902,0,0,9421423558,,zpschool.saivan@gmail.com,Sharad Sonawale,2,2,0,Not Applicable,2,0,Not Applicable,1,27517300601,40,46,1,0,,,,0,,,,2,2,0,0,0,18,10,28,12,19,31,13,13,26,7,14,21,9,17,26,22,14,36,18,19,37,22,24,46,0,0,0,0,0,0,0,0,0,0,0,0,59,73,132,62,57,119,121,130,251,0,0,0,0,0,0,0,0,0,121,130,251,251 to 1000
65af7ec970a4882953fa5ec0,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617019,SAIVAN,2736170002,BHATANE,27361701901,"Z.P. SCHOOL, GHATEGHAR",Z.P.School  Ghateghar .Post-Saivan .Opp-Goshala  Pin Cod-401303 Taluk-Vasai  Zill-Palaghar,401303,1991,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,19.474789,72.971729,2,0,9158879533,0,0,9158879533,,z.p.ghateghar@gmail.com,Minakshi Dinesh Mohite,2,2,0,Not Applicable,2,0,Not Applicable,1,41,14,16,1,0,,,,0,,,,0,0,0,0,0,8,6,14,8,3,11,5,7,12,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,45,0,0,0,26,19,45,0,0,0,0,0,0,0,0,0,26,19,45,31 to 100
65af7ec970a4882953fa5ec1,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201033,AVADHAN,2702010004,NARVHAL,27020103301,Z.P. SCHOOL NO. 1,Avdhan Tale Dhule Dist Dhule,424006,1938,1,1,Primary only with grades 1 to 5,1,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,20.846826,74.765918,2,0,9404742069,0,0,9404742069,,zpschoolavdhanb3301@gmail.com,NIRMALA MANJI YELWE,2,2,0,Not Applicable,2,0,Not Applicable,1,27498020225,57,56,1,0,,,,0,,,,0,0,0,0,0,18,0,18,23,0,23,27,0,27,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,93,0,0,0,93,0,93,0,0,0,0,0,0,0,0,0,93,0,93,31 to 100
65af7ec970a4882953fa5ec2,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201033,AVADHAN,2702010004,NARVHAL,27020103302,Z.P. SCHOOL NO. 2 GIRLS,Avdhan Tale Dhule Dist Dhule,424006,1938,1,1,Primary only with grades 1 to 5,2,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,20.846765,74.766007,2,0,9595312318,0,0,9595312318,,zpsavdhang3303@gmail.com,LEELA BHIMRAO MAHAJAN,2,2,0,Not Applicable,2,0,Not Applicable,1,27498020228,165,158,1,0,,,,0,,,,0,0,0,0,0,0,21,21,0,21,21,0,28,28,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,96,96,31 to 100
65af7ec970a4882953fa5ec3,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617018,NOVASAI,2736170002,BHATANE,27361701801,"Z.P. SCHOOL, NAVASAI","Z.P.school navsai, village-bhatane,tal.-vasai,Dist.-palghar",401303,1955,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.487314,72.924422,2,0,8788307920,0,0,8788307920,,zpschoolnavsai@gmail.comi,Janhavi Jitendra Acharya,2,2,0,Not Applicable,2,0,Not Applicable,1,27517300710,16,29,1,0,,,,0,,,,0,0,0,0,0,3,8,11,5,2,7,2,5,7,1,3,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,34,0,0,0,15,19,34,0,0,0,0,0,0,0,0,0,15,19,34,31 to 100
65af7ec970a4882953fa5ec4,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201034,PIMPRI,2702010004,NARVHAL,27020103401,Z.P. SCHOOL,pimpri Tale Dist dhule,424002,1975,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,20.863823,74.802424,2,0,9421617336,0,75617166,9518929516,,zpspimpri3401@gmail.com,MOHAN SOMA PAWAR,2,2,0,Not Applicable,2,0,Not Applicable,1,27498020516,56,46,1,0,,,,0,,,,0,0,0,0,0,9,8,17,12,7,19,13,7,20,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,30,74,0,0,0,44,30,74,0,0,0,0,0,0,0,0,0,44,30,74,31 to 100
65af7ec970a4882953fa5ec5,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103501,Z.P. CLUSTER SCHOOL NO. 1 SONGIR,Z.P.CLUSTER SCHOOL NO.1 SONGIR,424309,1859,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.084912,74.787926,2,0,7020079199,0,0,7020079190,,rekhadesle1964@gmail.com,REKHA TRYMBAK PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,2749804712,36,45,2,0,,,,0,,,,0,0,0,0,0,4,1,5,5,8,13,3,5,8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,0,0,0,17,14,31,0,0,0,0,0,0,0,0,0,17,14,31,31 to 100
65af7ec970a4882953fa5ec6,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103502,Z.P. SCHOOL NO. 2 SONGIR,ZIILLA PARISHAD URDU SCHOOL NO.2 SONGIR,424309,1911,1,2,Upper Primary with grades 1 to 8,2,16,Zilla Parishad,1_Govt,1_Govt,1,7,18,Urdu,04 Urdu,0,0,0,21.08481,74.78787,2,0,9860532186,0,0,8999142886,,nazimmirza86@gmail.com,Nazim Beg Rahim Beg Mirza,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,2,2,0,0,0,0,28,28,0,34,34,0,25,25,0,39,39,0,23,23,0,28,28,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,61,61,0,210,210,0,0,0,0,0,0,0,0,0,0,210,210,101 to 250
65af7ec970a4882953fa5ec7,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103503,Z.P. SCHOOL NO. 3 GIRLS SONGIR,Z.P.SCHOOL NO.3 SONGIR TAL.DIST.DHULE,424309,1911,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.127411,74.616927,2,0,8830868751,0,0,8830868751,,,SUMAN GENDILAL SALUNKE,2,2,0,Not Applicable,2,0,Not Applicable,1,27498040701,44,44,1,0,,,,0,,,,0,0,0,0,0,11,8,19,17,9,26,11,9,20,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,91,0,0,0,54,37,91,0,0,0,0,0,0,0,0,0,54,37,91,31 to 100
65af7ec970a4882953fa5ec8,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103504,Z.P. SCHOOL NO. 4 SONGIR,Z.P.SCHOOL NO.4 SONGIR SOMESHWAR NAGAR,424309,1975,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.063669,74.808177,2,0,9422789493,0,0,9422789493,,songir504@gmail.com,KAILAS PAULAD PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,7,51,41,1,0,,,,0,,,,0,0,0,0,0,27,20,47,25,25,50,38,24,62,33,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,94,217,0,0,0,123,94,217,0,0,0,0,0,0,0,0,0,123,94,217,101 to 250
65af7ec970a4882953fa5ec9,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103505,Z.P. SCHOOL NO. 5 URDU SONGIR,Z.P.URDU SCHOOL NO.5 SONGIR NEAR GURU GOVIND SAMADHI SONGIR TALUKA DIST DHULE.,424309,1984,1,2,Upper Primary with grades 1 to 8,1,16,Zilla Parishad,1_Govt,1_Govt,1,7,18,Urdu,04 Urdu,0,0,0,21.084707,74.788383,2,0,9209460149,0,0,9764265859,,zpurdu5songir@gmail.com,Mohammad Haroon Mohammad Shafi,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,2,2,0,0,0,15,0,15,23,0,23,24,0,24,18,0,18,21,0,21,14,0,14,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,33,0,33,134,0,134,0,0,0,0,0,0,0,0,0,134,0,134,101 to 250
65af7ec970a4882953fa5eca,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103506,Z.P. SCHOOL NO. 6 GIRLS SONGIR,MARIAAI PARISAR FAKIR WADA SONGIR,424309,1994,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.080293,74.782542,2,0,9421530663,0,0,8788227506,,songirzpschoolno6@gmail.com,SMITA SUDHAKAR BAGUL,2,2,0,Not Applicable,2,0,Not Applicable,1,27498040717,62,61,2,0,,,,0,,,,0,0,0,0,0,7,10,17,13,10,23,9,12,21,20,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,45,94,0,0,0,49,45,94,0,0,0,0,0,0,0,0,0,49,45,94,31 to 100
65af7ec970a4882953fa5ecb,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617017,MEDHE,2736170002,BHATANE,27361701703,Z P SCHOOL SAKHARPADA,"At - Sakharpada Medhe, Tal - Vasai, Dist -Palghar",401303,2002,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.4727,72.918925,2,0,9527375446,0,0,9527375446,,,Sheetal Sunil Ruzario,2,2,0,Not Applicable,2,0,Not Applicable,1,1,15,11,1,0,,,,0,,,,0,0,0,0,0,4,2,6,5,4,9,6,5,11,6,0,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,36,0,0,0,23,13,36,0,0,0,0,0,0,0,0,0,23,13,36,31 to 100
65af7ec970a4882953fa5ecc,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617017,MEDHE,2736170002,BHATANE,27361701702,Z.P. SCHOOL PLOTPADA,ZPSchool plotpada post saivan tal  vasai,401303,1981,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.487225,72.999137,2,0,9096458791,0,0,9096458791,,zps17@gmail.com,Rajshree Rajendra Patil,2,2,0,Not Applicable,2,0,Not Applicable,1,1,17,19,1,0,,,,0,,,,0,0,0,0,0,5,5,10,4,6,10,3,3,6,3,7,10,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,41,0,0,0,18,23,41,0,0,0,0,0,0,0,0,0,18,23,41,31 to 100
65af7ec970a4882953fa5ecd,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617017,MEDHE,2736170002,BHATANE,27361701701,Z.P. SCHOOL MEDHE,"Z.P.SCHOOL MEDHE,AT MADHE . POST SAIVAN.PIN CODE 401303",401303,1954,1,2,Upper Primary with grades 1 to 8,3,16,Zilla Parishad,1_Govt,1_Govt,1,8,10,Marathi,01 Marathi,0,0,0,19.49689,72.972759,2,0,9545296229,0,0,9545602053,,zpschoolmedhe@gmail.com,ARUNA G. PAWAR,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,2,2,0,0,0,8,4,12,2,7,9,4,3,7,2,3,5,4,7,11,23,34,57,28,26,54,21,21,42,0,0,0,0,0,0,0,0,0,0,0,0,20,24,44,72,81,153,92,105,197,0,0,0,0,0,0,0,0,0,92,105,197,101 to 250
65af7ec970a4882953fa5ece,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617016,KALBHON,2736170002,BHATANE,27361701602,Z.P. SCHOOL KALBHON,"At-Kalbhon, Post-Saivan, Tal-Vasai, Dist-Palghar",401303,1971,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.497632,72.987703,2,0,9607759249,0,0,9049935626,,,Narayan Kisan Dhodade,2,2,0,Not Applicable,2,0,Not Applicable,1,27665300618,14,21,1,0,,,,0,,,,0,0,0,0,0,3,2,5,6,6,12,4,5,9,4,2,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,36,0,0,0,19,17,36,0,0,0,0,0,0,0,0,0,19,17,36,31 to 100
65af7ec970a4882953fa5ecf,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617016,KALBHON,2736170002,BHATANE,27361701601,Z.P. SCHOOL LENDIPADA,"at. lendipada  post. sayvan  ,tal. vasai ,dist. palghar",401303,1990,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.498385,72.988048,2,0,9271555338,0,0,9271555338,,zpschoollendipada@123gmail.com,SURESH HARI PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27665300619,15,19,1,0,,,,0,,,,0,0,0,0,0,2,4,6,5,7,12,2,3,5,8,7,15,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,44,0,0,0,18,26,44,0,0,0,0,0,0,0,0,0,18,26,44,31 to 100
65af7ec970a4882953fa5ed0,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201035,SONGIR,2702010005,SONGIR,27020103512,Z.P.SCHOOL NO.7 URDU SONGIR,Someshwar Plot Songir,424309,2014,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,18,Urdu,04 Urdu,0,0,0,21.075597,74.783483,2,0,9422266086,0,0,9067833902,,zpurduschoolno7@gmail.com,Reshma Shaikh Chhotu,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,3,1,4,4,5,9,2,5,7,4,1,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,28,0,0,0,15,13,28,0,0,0,0,0,0,0,0,0,15,13,28,1 to 30
65af7ec970a4882953fa5ed1,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617015,BHINAR,2736170002,BHATANE,27361701501,Z.P. SCHOOL BHINAR,"AT-BHINAR, PO-SAIVAN, TA-VASAI DIST-PALGHAR",401303,1954,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.486245,72.967489,2,0,9049834886,0,0,9049834886,,,Prashant Ashok  Patil,2,2,0,Not Applicable,2,0,Not Applicable,1,1,18,19,1,0,,,,0,,,,0,0,0,0,0,7,5,12,3,6,9,2,6,8,6,4,10,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,48,0,0,0,23,25,48,0,0,0,0,0,0,0,0,0,23,25,48,31 to 100
65af7ec970a4882953fa5ed2,2020-21,2736,Palghar,Konkan,24,273617,Vasai,0,ZP,273617,273617014,BHATANE,2736170002,BHATANE,27361701409,Z P SCHOOL MADKEPADA,Madkepada bhatane vasai,401303,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,5,10,Marathi,01 Marathi,0,0,0,19.501645,72.927237,2,0,8329701296,0,0,8329701296,,rchana4321@gmail.com,Archana Dsouza,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,0,,,,0,,,,0,0,0,0,0,1,1,2,1,1,2,1,1,2,2,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,7,5,12,1 to 30
65af7ec970a4882953fa5ed3,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201036,DAPURA,2702010005,SONGIR,27020103601,Z.P.SCHOOL DAPURA,DAPURA TAL. DIST. DHULE,424307,1939,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.088124,74.788946,2,0,7588629717,0,0,9423916504,,,SUNIL DATTATRAY KOTHAVADE,2,2,0,Not Applicable,2,0,Not Applicable,1,27400980504,35,42,1,0,,,,0,,,,0,0,0,0,0,2,8,10,4,5,9,5,5,10,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,40,0,0,0,15,25,40,0,0,0,0,0,0,0,0,0,15,25,40,31 to 100
65af7ec970a4882953fa5ed4,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201037,DAPURI,2702010005,SONGIR,27020103702,Z P SCHOOL DAPURI PUNARVASAN,DAPURI PUNARVASAN TAL. DIST. DHULE,424309,2008,1,1,Primary only with grades 1 to 5,3,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.066375,74.820976,2,0,9423521325,0,0,9834897815,,hmdapuripunarvasan@gmail.com,KAILAS SAHEBRAO PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27498050409,14,22,1,0,,,,0,,,,0,0,0,0,0,4,5,9,3,10,13,9,4,13,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,43,0,0,0,17,26,43,0,0,0,0,0,0,0,0,0,17,26,43,31 to 100
65af7ec970a4882953fa5ed5,2020-21,2702,Dhule,Nashik,9,270201,Dhule,0,ZP,270201,270201038,KAPADANE,2702010006,KAPADANE,27020103801,Z.P. CLUSTER SCHOOL NO. 1,At Post Kapadane Tal Dist Dhule,424307,1863,1,1,Primary only with grades 1 to 5,1,16,Zilla Parishad,1_Govt,1_Govt,1,4,10,Marathi,01 Marathi,0,0,0,21.032616,74.807513,2,0,9423906375,0,0,9423906375,,zpschoolkapadaneno1@gmail.com,RAMRAO MADHAVRAO PATIL,2,2,0,Not Applicable,2,0,Not Applicable,1,27498050317,31,43,1,0,,,,0,,,,0,0,0,0,0,38,0,38,40,0,40,43,0,43,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,175,0,0,0,175,0,175,0,0,0,0,0,0,0,0,0,175,0,175,101 to 250
